time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
10.485,0.0036656919645817305,0.008519824839924075,0.003863486051511372,-2.7309810407598378e-05,-4.946112863404458e-05,0.0013812991137550415,-3.126622570971839e-06,9.84511708868359e-05,0.630704897916565,0.003027484111802259,0.12793863296721364,0.009497181978498706
10.49,0.0037155976659466444,0.011317360899745823,0.0038633895073103045,-1.0888540514046717e-05,-4.103216791912282e-05,0.001973996705178365,-2.5019343837680124e-06,0.00015368254667249287,0.4809691771641618,0.003525165238932426,0.10845214111308282,0.01213715341220828
10.495000000000001,0.0037774568714720484,0.013272960556780358,0.0038633808047455606,7.745113267358132e-06,-2.9930180780708023e-05,0.002441967055120443,-1.5830367711935904e-06,0.00021255272472769576,0.2971289900729669,0.003933378776360352,0.07866043915528076,0.01052908979176266
10.5,0.0038467050513232483,0.014257267899254933,0.003863470285961439,2.8387447313103642e-05,-1.6909599472562794e-05,0.0027328028834245725,-4.115115610176277e-07,0.0002506203600562186,0.09419775913325831,0.0043449309441388195,0.03849842442990095,0.0040420726510198655
10.505,0.003918281967873102,0.014194428897616095,0.0038636681683482618,5.1108715518806855e-05,-2.977935187323862e-06,0.0027996248286134935,8.569059790835615e-07,0.00024968777772660654,-0.12107718488318744,0.004758724474917708,-0.009853169469404205,-0.004374188382709129
10.51,0.003986815368648814,0.01303362796337913,0.003863984354421277,7.556720446336188e-05,1.0671487070667492e-05,0.0026186963149733332,2.0209943315773386e-06,0.0002108019974187795,-0.3437936744205469,0.004993533817733153,-0.059706085579512236,-0.010517606822076017
10.515,0.004046763997895209,0.010764659808390717,0.003864423799788549,9.991875274856942e-05,2.282198875410631e-05,0.0022062104272149467,2.9319782634341362e-06,0.00015223351596440804,-0.5612334747320256,0.004624955366092476,-0.10215278143567305,-0.012163473724042792
10.52,0.004092744382259933,0.0074705534568888805,0.0038649761741671195,0.00011980881658165371,3.2440244069999496e-05,0.0016174077785588961,3.5458691664498816e-06,9.469952540050276e-05,-0.7489605105123778,0.0031439574672710857,-0.13060235253162758,-0.010568352187108998
10.525,0.004120125971145948,0.0033752493007912117,0.0038656043017651124,0.0001292729358631729,3.882701121847232e-05,0.0009262388320925608,3.895139498262133e-06,4.626331377894034e-05,-0.8767889818027592,0.0005362009118871913,-0.14396439750635612,-0.00911033857484303
10.53,0.004125764141342938,-0.0011571807240904881,0.0038662451510427533,0.00012473682765175404,4.1643587224166856e-05,0.0001987135311748049,4.010826580760863e-06,-9.591307962954764e-07,-0.9210796477492249,-0.0022617499695722215,-0.14601727996957237,-0.01027444375689257
10.535,0.004108564578570473,-0.005684098940200429,0.0038668314379380502,0.00010819395259065726,4.082411798508278e-05,-0.0005232546258632372,3.865055039696792e-06,-6.0108519802774745e-05,-0.8751184757148541,-0.004162713698051296,-0.14214247320991563,-0.013520193998036889
10.540000000000001,0.00406965238963166,-0.009776465769937953,0.0038673161954406346,8.506487603178104e-05,3.64546502791336e-05,-0.001218910066077598,3.3834221462816903e-06,-0.00013444461000928397,-0.7503421928910701,-0.004939873252022706,-0.1353597458919197,-0.01573866481305089
10.545,0.004012101855083875,-0.013091377016734972,0.0038676790740320784,6.0031960226549764e-05,2.8706779344775878e-05,-0.0018712039843768785,2.517116445274871e-06,-0.00021053306264216682,-0.5678568827943826,-0.0050060165134040435,-0.12449861345300581,-0.013876255162105139
