time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
22.27,0.001179616033810024,-0.0004695860108396382,0.001159462098648421,4.206502381363155e-05,1.0920554501995727e-05,1.6378617383148722e-05,2.6459191808884035e-07,-7.220670828540449e-06,-0.0021821818026373785,-3.8051018468071574e-05,-0.001487816632740252,-1.4315964372672851e-05
22.28,0.0011752425580280673,-0.00036409654445121643,0.0011598808416173835,4.168876034678936e-05,1.1019879483649818e-05,5.151788059717563e-06,1.9512331769897866e-07,-6.270213237321735e-06,0.02222340485165386,-3.14976849629528e-05,-0.0004642774229628721,0.00023286234417991322
22.29,0.0011729958259332973,-6.282719503038525e-05,0.001160296559166679,4.151965503489142e-05,1.106450230706637e-05,6.558531698367081e-06,1.5033246573398075e-07,-2.0693397237874273e-06,0.035642187262510894,3.915635191767408e-06,0.0011661645632397022,0.0005913268881960251
22.3,0.001174203430889259,0.0003051027367712555,0.0011607138697085182,4.213538813920449e-05,1.1281068614368521e-05,4.521262359407757e-05,1.610597283447981e-07,4.167572990728053e-06,0.03612097390697308,0.00012264901234700087,0.006186340797575879,0.0005639504433348572
22.31,0.0011789436411743053,0.0006278970988636603,0.0011611436956529243,4.406157385454255e-05,1.20992680531782e-05,0.0001222585873066625,2.2559774070786545e-07,8.205412499452814e-06,0.027058147750620598,0.00025737583531182384,0.008452155506845194,0.0002553602774469678
22.32,0.0011863267994019313,0.0008210526189693086,0.0011615989975517008,4.713046510421827e-05,1.369524921235794e-05,0.00019116733175771302,3.1823430671865284e-07,1.021046105062963e-05,0.010540002337756815,0.0003403304136114227,0.005024825128583599,0.00017871532470955555
22.330000000000002,0.0011947319146628315,0.0008259884092137926,0.0011620874339913754,5.05273400180437e-05,1.5748914491992537e-05,0.00020951076961881244,4.2746502177071924e-07,1.1294038076615044e-05,-0.009761088832030446,0.0003248590748821806,-0.000990205388069959,-3.090090710603302e-05
22.34,0.0012021760147880784,0.0006317487788080882,0.0011626075890371229,5.335943206994619e-05,1.7714692862936987e-05,0.00017701659822528986,5.309451306627119e-07,8.594829996590921e-06,-0.028329677943731424,0.00024048777304215563,-0.004991874440747057,-0.0005001223632021302
22.35,0.0012068531023077694,0.0002858144258693117,0.0011631513104500629,5.521424039382178e-05,1.9222097484333956e-05,0.00012361305355291903,5.880060408421012e-07,2.66099871379777e-06,-0.03893967862358322,0.00013239749774003606,-0.005522856754421601,-0.0005969243770286292
22.36,0.0012077419187589856,-0.0001053083704011371,0.0011637079080863545,5.585514070132901e-05,2.0126528998104673e-05,5.307137198737291e-05,5.878337475463448e-07,-2.382198544245675e-06,-0.03723295659084422,-1.0866425718611405e-05,-0.008027609641711092,-0.0004192081144211088
22.37,0.001204998273951182,-0.0004227634753425422,0.0011642632033735292,5.495386779722338e-05,2.022525047233162e-05,-3.444612997116891e-05,5.440002071674902e-07,-6.344367570168049e-06,-0.024907322317684277,-0.00016029884238993874,-0.008700651906160761,-0.00038663212935065305
22.38,0.0011998160687949138,-0.0005825049807511932,0.0011648033960167852,5.300338572547825e-05,1.9526050759293218e-05,-9.700447687509138e-05,4.6329010060135947e-07,-9.43297419265819e-06,-0.00626432750584191,-0.0002120774070859116,-0.0037062479039464413,-0.00016538344007348965
22.39,0.0011940489325838147,-0.000531659750662842,0.0011653243114089686,5.136293404674179e-05,1.8558146621391766e-05,-8.073200112084532e-05,3.6838851173482917e-07,-8.75880336838875e-06,0.01726120884574328,-0.00010305665935003705,0.005798217722963905,0.0002986902059336563
22.400000000000002,0.0011899965361295982,-0.00024214060488054887,0.0011658343532434962,5.08035295481745e-05,1.8041779812370336e-05,-2.3228916185963245e-05,3.013215255150075e-07,-4.221252906372312e-06,0.039103240926017635,-8.339860766717888e-06,0.005449099969674631,0.0005606562788848437
22.41,0.0011897122977465424,0.0001944274810319503,0.0011663427624937115,5.094664116197859e-05,1.7993237862944522e-05,6.771020297585303e-06,2.887490679550228e-07,1.8205328284816118e-06,0.04449237122799246,3.512392565105382e-05,0.0014223153705003322,0.00062905522792122
22.42,0.0011936844028294538,0.0005714556924471503,0.001166854110600954,5.1341681827625835e-05,1.8068557558996772e-05,4.679433377503744e-06,3.374978838843555e-07,7.706750288091396e-06,0.027505911182865384,4.5985130655068485e-05,-0.000792310417622788,0.0004890468287310525
22.43,0.0012002751087756061,0.000691937438608815,0.0011673690702598135,5.1561244653452624e-05,1.7996450103719648e-05,-2.425424643486282e-05,4.314713318610051e-07,1.0179382915575096e-05,-0.005114571146958569,-5.7232822976704956e-06,-0.00395931514201886,-5.007409558160231e-05
22.44,0.0012063405313880267,0.0004633966493064091,0.0011678830926555729,5.110785397454928e-05,1.7537657357646694e-05,-6.843948098615898e-05,5.200719263379282e-07,6.557292713023048e-06,-0.039471164974463124,-8.779400285664762e-05,-0.004599436855495853,-0.0006313417540493131
22.45,0.0012086036215906892,-4.017852497818857e-05,0.0011683892301677084,5.006455699586033e-05,1.671888534265205e-05,-8.85637110143159e-05,5.489824184854091e-07,-1.1102826038254777e-06,-0.05692222883372136,-0.00012331155364810054,-0.0005862552403064492,-0.0008336134922955797
22.46,0.0012054221125365318,-0.0005770109189346411,0.0011688835273494463,4.8761886710395636e-05,1.5866345639803064e-05,-7.945647893046822e-05,4.973639411090092e-07,-8.970524179122534e-06,-0.04559719012731239,-0.0001441638851987087,0.000991446996440326,-0.0006873928889556402
22.47,0.0011978348809944966,-0.0008910824638344433,0.0011693616149050555,4.6595666888041714e-05,1.4940431293743977e-05,-0.00012160899457161347,3.7971604600264117e-07,-1.3791017433928523e-05,-0.01629739224929022,-0.00029598625940661927,-0.008396616022833037,-0.00023074062521304464
22.48,0.001188567898260052,-0.000922131439718916,0.0011698090330188268,4.254605225187659e-05,1.3126723561457294e-05,-0.00025222046069601014,2.3940470101608674e-07,-1.3443217710812579e-05,0.007680260782307435,-0.0004988967215739937,-0.015039867387709849,0.00025482770110468907
22.490000000000002,0.0011799648027551644,-0.0007784677381114425,0.0011702091254195259,3.749685781398128e-05,1.0039171191826348e-05,-0.00034502331261219554,1.2033621581329558e-07,-1.0319108256623552e-05,0.019796004832584646,-0.0004836339199518619,-0.003063988840092291,0.0002935719553210066
22.5,0.001173316174988898,-0.0005365308914858537,0.0011705627688147141,3.3558540280192715e-05,6.717746654968734e-06,-0.00029523700289528244,2.9855434267462165e-08,-7.877535501461392e-06,0.02864824221134274,-0.00029064476700707553,0.011225882566218454,0.00024515443043056904
22.51,0.001169513642175399,-0.00021326796918471035,0.0011708867147835868,3.1500187527638126e-05,4.3588243217324244e-06,-0.00017645506964758268,-3.250892606283821e-08,-4.072133847946972e-06,0.034969676809027156,-0.0001300489826948914,0.011351085978312109,0.0005457515205608491
22.52,0.001169130442842839,0.00013194417003617548,0.0011711969047410195,3.067645582923168e-05,3.0748425747694136e-06,-8.937967839588957e-05,-4.28233757717714e-08,2.072407708923723e-06,0.03209973369372654,-4.57855378566685e-05,0.006002042718530443,0.0005785051492770801
22.53,0.001171872195909685,0.0003951433706239173,0.0011715030448456428,3.071153207342752e-05,2.5015499758833654e-06,-2.4495157240594265e-05,3.336862407716157e-10,5.824130354569288e-06,0.019357923194126353,4.8895026405107456e-05,0.00646202306630031,0.00015385575634197765
22.54,0.0011765067514412514,0.0005021696157340368,0.0011718138300574393,3.1546152227006024e-05,2.5628440986005535e-06,3.376840827265618e-05,6.157909348049695e-08,6.14331012391043e-06,0.0016645669241558414,0.00010755519460793617,0.004703647649999199,-1.8724759840936175e-05
22.55,0.001181307533201967,0.00042947288188341186,0.0011721346251160848,3.2572254867373265e-05,3.0404225024629038e-06,5.280181571306166e-05,1.2197879222711142e-07,5.847792138149895e-06,-0.0157572348194637,8.591197834426079e-05,-0.0007618440253941705,-8.320727397069256e-05
22.56,0.0011845823006210094,0.00020495646516486188,0.0011724634662221424,3.307006247534512e-05,3.46177911056975e-06,2.5383157596890867e-05,1.7079624662153603e-07,3.273937433126914e-06,-0.027948494224387388,9.234804376812011e-06,-0.00437436952150827,-0.0004568037762277691
22.57,0.0011851158396862696,-0.00010784826591566018,0.0011727924731507351,3.25092956719467e-05,3.4062563336249585e-06,-4.341325582808932e-05,1.7659139865988185e-07,-2.294086476016404e-06,-0.03365879564853755,-0.0001244862721409279,-0.008519997340264956,-0.0005602142291162605
22.580000000000002,0.0011823496103997766,-0.0004416731978752081,0.0011731095186052621,3.0723406685007526e-05,2.555223966754188e-06,-0.0001246753311920904,1.297347285452828e-07,-6.635876351881303e-06,-0.03134684233717652,-0.00022944901805568851,-0.00728968548153161,-0.00031083574732030696
22.59,0.0011765659069966153,-0.0006887016948490203,0.0011734051502056014,2.841114308337165e-05,1.0880880707692585e-06,-0.00015621894547149167,4.932295261100002e-08,-9.400805624152036e-06,-0.01553317416183908,-0.00022425929934850874,0.00016604084052268542,-0.0002739143672775288
22.6,0.00116931598643201,-0.000717631441342651,0.0011736787589977091,2.6391222589173593e-05,-3.916491384727818e-07,-0.00013427642371271873,-5.631969305708623e-08,-1.1291269285160506e-05,0.010440890509595957,-0.0001762718335437119,0.0034738956525566245,-5.030968980529113e-06
22.61,0.0011630840174111133,-0.000489887803557686,0.0011739346454419477,2.4868171530945873e-05,-1.5688220885072234e-06,-0.00010204575528194417,-1.586832042623816e-07,-8.079884801464696e-06,0.03359787187646088,-0.00012646338770985754,0.0030010000530162617,0.0006327462320843327
22.62,0.0011601041462007513,-8.854296076553734e-05,0.0011741780193192262,2.391875077581529e-05,-2.4381854065226587e-06,-7.096153408650958e-05,-2.0321007575351324e-07,-7.147471197257813e-07,0.04404378297973294,-5.900269778408296e-05,0.003508579690802871,0.000703545889246069
22.63,0.0011613855506782784,0.0003342956180412125,0.0011744157537956542,2.378637439623102e-05,-2.9381987293477206e-06,-2.5617864527924844e-05,-1.8097419037148177e-07,4.58733523243902e-06,0.03772107959906246,3.522131080543889e-05,0.005517336635222692,0.0003754590675309911
22.64,0.0011662969518934573,0.0006095425258674142,0.0011746558423821846,2.4258852647498742e-05,-3.013351788771508e-06,2.7214908848904917e-06,-1.1815789269107942e-07,7.886713866591982e-06,0.014813867337020892,5.232390843874779e-05,0.0007880067680628988,0.0003065970968255975
22.650000000000002,0.0011725960548936547,0.0005932398955454188,0.0011748995007659782,2.4294552372008852e-05,-3.1239814733318058e-06,-3.868774210787887e-05,-2.790344571033088e-08,9.48715216381679e-06,-0.019191026263815747,-5.332982935866981e-05,-0.00757085123501583,-0.00010308240959443346
22.66,0.0011770009247865738,0.0002353614817770292,0.001175138164525843,2.3279489096337898e-05,-3.879354462421145e-06,-0.00011049504875851489,4.8190163028177556e-08,4.38043209042413e-06,-0.050361971164512354,-0.00014933881916057157,-0.006529335000297121,-0.0008889846702785722
22.67,0.0011765322021758849,-0.00034951514496895584,0.0011753622653789288,2.1412582336022798e-05,-5.25390466036131e-06,-0.00016038681215075007,4.2049596356353186e-08,-5.747491356275994e-06,-0.06245535529158408,-0.00022659252008981612,-0.0041389997970519565,-0.0009756973001867333
22.68,0.0011700368629608852,-0.0009270029169906716,0.0011755634455323722,1.865079373366007e-05,-7.087733910122147e-06,-0.0002094426768524775,-5.700452675812291e-08,-1.3304880998450553e-05,-0.04898869772277553,-0.00032844455748982926,-0.005909471675894951,-0.0005382917441288356
22.69,0.001158804284203482,-0.001265080924595152,0.0011757318864022725,1.489601134785826e-05,-9.48448434770051e-06,-0.0002700728811447193,-2.1238897399956155e-07,-1.7399656737959656e-05,-0.016614385007785837,-0.0004139327855762348,-0.005964378574134954,-0.0003020486463872988
22.7,0.001145942908741613,-0.0012458819100474197,0.001175859738618975,1.0670097236813739e-05,-1.2411973829812354e-05,-0.0003078830108388795,-3.955183022929947e-07,-1.8414286553492533e-05,0.019932131077299686,-0.00041861557731594223,-0.0014411037681050232,0.00018472535530901328
22.71,0.00113501226429435,-0.0008910221200796794,0.0011759472172950265,7.013703311791713e-06,-1.541539727716896e-05,-0.0002793652597590315,-5.581737086499596e-07,-1.296950918016008e-05,0.04935963725100678,-0.0003029473321476128,0.006587386251207916,0.0008545794348290524
22.72,0.0011289356924729552,-0.0002913584319217704,0.0011760063049004797,5.239501016896387e-06,-1.763433746033532e-05,-0.0001449948329901552,-6.41162338343369e-07,-3.512528280315785e-06,0.06895265321157079,-4.368136417601254e-05,0.01819965171599064,0.0009335762869821483
22.73,0.0011296115889268914,0.000431083052328734,0.0011760600796643095,5.8580818427164246e-06,-1.8201964000745637e-05,2.634778213253912e-05,-6.317989359592336e-07,5.266789298411733e-06,0.0714973157047285,0.00016778529253776153,0.015213375876308333,0.00086987535157362
22.740000000000002,0.0011372227322108805,0.0010537518981035443,0.0011761292036517842,8.200858176137108e-06,-1.725845537782938e-05,0.00015378078077407474,-5.340499056086949e-07,1.4347403601725901e-05,0.04922945176073823,0.00029771726323930825,0.010119486865359462,0.0008863562732666086
22.75,0.001149635687381514,0.0013674758417295217,0.001176228524170562,1.1871991221378516e-05,-1.5207105533953877e-05,0.00025517297901408813,-3.5449981154562237e-07,2.038555031973762e-05,0.012631503072313977,0.0004235778595431394,0.009312003780804101,0.00019446158005612633
22.76,0.0011633043909967762,0.001303262717285136,0.0011763690610152133,1.6248915567441423e-05,-1.230777894528553e-05,0.0003122121271500128,-1.562999142795645e-07,1.792914578861878e-05,-0.025050195903603467,0.000432225851332943,0.0018663078226492935,-0.0005811559812025947
22.77,0.0011744766255694069,0.0008703532867337496,0.0011765494199612002,1.9382060372851953e-05,-9.481319338252921e-06,0.00022062367763286562,-9.385746287443766e-09,1.133023774290686e-05,-0.06142014103250609,0.0001715560443389108,-0.017582457553125652,-0.000679643185162941
