time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
33.12,-3.492742682186039e-05,0.009427085528243326,9.687995963862535e-06,-1.1571578967730408e-05,-2.2642289476808742e-05,0.00212707207650116,-6.60445924903861e-07,0.00013647777033822412,0.15128499850783517,0.003217246286425539,0.05590220331431814,0.0021260077595184022
33.14,0.00014800078033325436,0.007052052870465556,1.0068906061790971e-05,4.7465064103129604e-05,2.1647776306259918e-05,0.0019335983674246815,1.9628396753400245e-06,0.00010166916181360339,-0.3780062575834763,0.002518690134160867,-0.054862816648569575,-0.005143743066126444
33.160000000000004,0.00019156549057199488,-0.0033882460115352607,1.1234815397331016e-05,5.307766553093371e-05,3.92119785122031e-05,-0.00042645118982056595,2.626816744447431e-06,-4.690467305766697e-05,-0.5773927788011598,-0.0020228996395449442,-0.13309888321525115,-0.008436969769673675
33.18,2.8098765298760887e-05,-0.01139227791289785,1.1774526699636998e-05,-2.6202070861634735e-06,1.0480137552332293e-05,-0.0021244227415333325,2.796004893000168e-07,-0.00016542795821455946,-0.1179591864140375,-0.003166903510449816,-0.03820770792205955,-0.0018416563276903355
33.2,-0.0001727273019477004,-0.0062100800470058885,1.1170863047143991e-05,-5.143541520656784e-05,-2.706590382790145e-05,-0.0011981922216766177,-2.669494450507577e-06,-9.384163955719621e-05,0.6039203896856785,-0.0012104970143729168,0.09423830006630361,0.008657713604149755
33.22,-0.00015800252082768583,0.007721689531894112,1.0146812195022523e-05,-3.849505967550802e-05,-3.093476048500431e-05,0.0008388299592144327,-2.4892563605949417e-06,0.0001137962622560485,0.6153017888290918,0.002374681258779062,0.10291557226080719,0.00912706181084326
33.24,7.51293071092187e-05,0.013003498671517203,9.967186583146616e-06,2.5495516862108535e-05,3.908628103969512e-06,0.002443162979032453,9.074560827260438e-07,0.000187486917849985,-0.14037668002270223,0.003906334732039173,0.0415183650542352,-0.0020932335685336922
33.26,0.00025869156711517575,0.0033626626751956583,1.1224278886088842e-05,9.332346850428005e-05,4.773793671137242e-05,0.0014032229043986926,3.5687174133832153e-06,4.974384174756345e-05,-0.7236950154016395,0.0016241968920484733,-0.11778677303705232,-0.010579536479137203
33.28,0.00018138524841641656,-0.010345874704067953,1.2908827584179533e-05,5.542521961791613e-05,4.788060072345733e-05,-0.0014280712416502095,2.439651613476014e-06,-0.00015029121471309628,-0.5032311024015632,-0.0040416416757264595,-0.13137733476285113,-0.007059122422790942
33.3,-7.58147713016615e-05,-0.012601724472013088,1.3230622645865928e-05,-2.161625721939377e-05,2.6161473154885195e-06,-0.0026228517160426113,-1.2824662445381206e-06,-0.0001842051035480356,0.3080649811961462,-0.00361335588113294,0.009652550562464411,0.004207236980363432
33.32,-0.00022257032423552984,-0.000508142984928117,1.2198754824442524e-05,-7.103887915583023e-05,-3.813964888109225e-05,-0.0010756546262160667,-3.4231123351727205e-06,-5.291651553777689e-06,0.7663648755804694,-0.00041153028559090424,0.12246432558951452,0.011288441119190043
33.34,-9.673448163775182e-05,0.011434873782528448,1.0994843425935857e-05,-3.8068123434651594e-05,-3.6398192135417215e-05,0.001134534818973951,-1.5596069551991823e-06,0.00016796982615213216,0.282856638438706,0.002883116631124802,0.08729679863192329,0.004300646758919939
