time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
5.91,-0.0008891493193102745,0.0033982493413460485,-0.0008359625294001897,-1.9958194682133503e-05,-1.6937364934492917e-05,0.00017005519281596001,-7.566809096697608e-07,4.46097184429672e-05,0.1264099277801863,0.0005287421549785619,0.01375349749299754,0.0012261486560700384
5.915,-0.0008709093359718389,0.0038298178625908383,-0.0008360552226507089,-1.7028138005224314e-05,-1.590879685348584e-05,0.00024246872618254413,-5.170813706109938e-07,5.1460161160154387e-05,0.04506894881915814,0.0006406017708772201,0.015009889603440562,0.0014816128324560175
5.92,-0.0008515419352237568,0.0038503982412924766,-0.0008361318746079455,-1.3534110935267352e-05,-1.4483351022524883e-05,0.0003316472925348571,-2.420661283046654e-07,5.816202033728624e-05,-0.035508079467697906,0.0007545267348371982,0.019746363531080946,0.0010061176108417565
5.925,-0.0008330274914328162,0.003501219028401458,-0.0008361892662050319,-9.253781309326926e-06,-1.2508682904101579e-05,0.0004695125033521666,5.5434863834295894e-08,5.9431879785379335e-05,-0.1004308502586229,0.0009545085724741868,0.033269879821214945,-0.0006768090389536897
5.93,-0.0008169736267554104,0.002885737393668921,-0.0008362230169208483,-4.14315814515225e-06,-9.733993330628282e-06,0.000640221659257369,3.3488472686237736e-07,5.0494264075160984e-05,-0.1418309409695919,0.001075780430351744,0.033075087953637505,-0.0028766256416661237
5.9350000000000005,-0.0008044223655845038,0.0021175099116569557,-0.0008362302866664497,1.2092384469926613e-06,-6.179018934805301e-06,0.0007685924815528513,5.442482907336372e-07,3.2100121969221636e-05,-0.16256130003854308,0.0010443468669436805,0.017328000402135803,-0.004236939805528157
5.94,-0.0007959124750245995,0.0012783953352200293,-0.0008362123743285543,5.683003102770987e-06,-2.2856942467569257e-06,0.0007568432678068342,6.514056423670536e-07,1.1048147022551958e-05,-0.17226253107043607,0.0007183157747740585,-0.020783631353620872,-0.003891906485490145
5.945,-0.0007917034279353173,0.0003996557792703288,-0.0008361768745512833,8.117631923791337e-06,1.088338134143562e-06,0.00056536631415878,6.64030166847521e-07,-4.631357967373576e-06,-0.17890594119016567,0.00024145293499100695,-0.053509319041542734,-0.0022679522772699155
5.95,-0.0007919599399221805,-0.0005050683982692793,-0.0008361354199880834,8.035800499560497e-06,3.1566249509092967e-06,0.00024672503652333453,6.195361443304649e-07,-1.1906367464964796e-05,-0.18211942694489144,-0.00027216030925486095,-0.07147027273383803,-0.0007909051603017248
5.955,-0.000796746157776675,-0.001402984984695223,-0.0008361000336454973,5.870596011397033e-06,3.5495420076112085e-06,-7.792560435291644e-05,5.522080787775271e-07,-1.4944773435725748e-05,-0.1742753722038214,-0.000572228177624267,-0.057545675222039704,-0.0006990229200329566
5.96,-0.0008058437081424138,-0.002211568579169384,-0.0008360780166746177,2.9370024162104177e-06,2.6013223093951594e-06,-0.00027071620253449303,4.644698206212377e-07,-2.1205206904232447e-05,-0.14488985289657447,-0.0005745174062984157,-0.020852137123231362,-0.0019424580577660638
5.965,-0.0008185009540805672,-0.0028021399063896525,-0.0008360690717724524,9.663715460398259e-07,1.2450814161570313e-06,-0.00022497524248905865,3.2825303842885744e-07,-3.430379230039738e-05,-0.08586922526390486,-0.00018757629643147941,0.03522730147779018,-0.0031387763061875296
5.97,-0.000833243992139065,-0.0030215076877156783,-0.0008360645066761514,1.2865399703992943e-06,7.375535249540232e-07,5.198446816973869e-05,1.172049657490434e-07,-4.971846963054565e-05,0.0021940646217706544,0.00032232330208277623,0.07129634615628602,-0.0026518468299926226
